,ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,episode_name,episode_show_name,reason_start,reason_end
2566,2021-11-08T18:02:53Z,243804,"Girl Crush - Recorded at Metropolis Studios, London",Harry Styles,Spotify Singles,,,trackdone,trackdone
2567,2021-11-08T18:06:33Z,219960,I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,Spotify Singles,,,trackdone,trackdone
2568,2021-11-08T18:10:19Z,225920,Bad,James Bay,Oh My Messy Mind,,,trackdone,trackdone
2569,2021-11-08T18:13:44Z,203853,if this is the last time,LANY,mama's boy,,,trackdone,trackdone
2570,2021-11-08T18:17:52Z,247346,Tell Me You Love Me - Recorded at Spotify Studios NYC,Demi Lovato,Spotify Singles,,,trackdone,trackdone
2571,2021-11-08T18:21:57Z,214586,Lost In Japan - Recorded at Spotify Studios NYC,Shawn Mendes,Spotify Singles,,,trackdone,trackdone
2572,2021-11-08T18:29:33Z,215733,Shallow,Lady Gaga,A Star Is Born Soundtrack,,,trackdone,trackdone
2573,2021-11-08T18:32:38Z,183093,"Us - Recorded at Metropolis Studios, London",James Bay,Spotify Singles,,,trackdone,trackdone
2574,2021-11-08T18:36:41Z,243266,Best Part of Me (feat. YEBBA),Ed Sheeran,Best Part of Me (feat. YEBBA),,,trackdone,trackdone
2575,2021-11-08T18:39:19Z,158279,Meant to Be - Acoustic,Bebe Rexha,Meant to Be,,,trackdone,trackdone
2576,2021-11-08T18:42:23Z,182906,Nothing But a Song - Bonus Acoustic Version,TIAGO IORC,Let Yourself In,,,trackdone,trackdone
2577,2021-11-08T18:45:29Z,185506,Daisies - Acoustic,Katy Perry,Daisies,,,trackdone,trackdone
2578,2021-11-08T18:49:59Z,239076,"Lover - Recorded at Air Studios, London",Niall Horan,Spotify Singles,,,trackdone,trackdone
2579,2021-11-08T18:54:36Z,276786,She Will Be Loved - Acoustic,Maroon 5,1.22.03 Acoustic,,,trackdone,trackdone
2580,2021-11-08T18:58:29Z,232650,Rise - Acoustic,Jonas Blue,Rise,,,trackdone,trackdone
2581,2021-11-08T19:02:04Z,214208,Two Commas,Poo Bear,Two Commas,,,trackdone,trackdone
2582,2021-11-08T19:05:50Z,225790,Castle on the Hill - Recorded at Spotify Studios New York City,Ed Sheeran,Spotify Singles,,,trackdone,trackdone
2583,2021-11-08T19:10:00Z,249535,Grenade - Acoustic,Bruno Mars,The Grenade Sessions,,,trackdone,trackdone
2584,2021-11-08T19:13:20Z,199237,Arcade - Acoustic Version,Duncan Laurence,Arcade,,,trackdone,trackdone
2585,2021-11-08T19:17:09Z,227763,Human Nature - Acoustic,Matt Johnson,Human Nature,,,trackdone,trackdone
2586,2021-11-08T19:21:35Z,265652,Every Time You Go Away,Lennon Stella,Spotify Singles,,,trackdone,trackdone
2587,2021-11-08T19:24:28Z,142177,Only Want You - Live from Spotify Studios NYC,Rita Ora,Spotify Singles,,,trackdone,trackdone
2588,2021-11-08T19:27:26Z,177214,Baby One More Time - Recorded at Spotify Studios New York City,Ed Sheeran,Spotify Singles,,,trackdone,trackdone
2589,2021-11-08T19:30:56Z,209741,"New Rules - Piano, Acoustic; Live",Dua Lipa,Live Acoustic EP,,,trackdone,trackdone
2590,2021-11-08T19:34:47Z,231160,"Burning - Recorded At RAK Studios, London",Sam Smith,Spotify Singles,,,trackdone,trackdone
2591,2021-11-10T17:41:16Z,266613,Let Her Go (Acoustic Version),Passenger,All the Little Lights (Deluxe),,,appload,trackdone
2592,2021-11-10T17:44:32Z,194884,South of the Border (feat. Camila Cabello) - Acoustic,Ed Sheeran,South of the Border (feat. Camila Cabello),,,trackdone,trackdone
2593,2021-11-10T17:47:51Z,199237,Arcade - Acoustic Version,Duncan Laurence,Arcade,,,trackdone,trackdone
2594,2021-11-10T17:56:04Z,231160,"Burning - Recorded At RAK Studios, London",Sam Smith,Spotify Singles,,,trackdone,trackdone
2595,2021-11-10T18:07:37Z,242040,I'm Yours,Jason Mraz,Verão Acústico,,,trackdone,trackdone
2596,2021-11-10T18:11:50Z,154990,Sorry Not Sorry,Amanda Yang,Sorry Not Sorry,,,trackdone,trackdone
2597,2021-11-10T18:22:57Z,167907,bad guy - Recorded at Electric Lady Studios NYC,CNCO,Spotify Singles,,,trackdone,trackdone
2598,2021-11-11T19:04:56Z,184104,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,Summer Of Love,,,playbtn,trackdone
2599,2021-11-11T19:08:23Z,206880,Stitches,Shawn Mendes,Handwritten,,,trackdone,trackdone
2600,2021-11-11T19:11:43Z,199440,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate,,,trackdone,trackdone
2601,2021-11-11T19:14:51Z,187973,Treat You Better,Shawn Mendes,Illuminate,,,trackdone,trackdone
2602,2021-11-11T19:18:15Z,172692,Wonder,Shawn Mendes,Wonder,,,trackdone,trackdone
2603,2021-11-11T19:21:37Z,201200,Lost In Japan,Shawn Mendes,Shawn Mendes,,,trackdone,trackdone
2604,2021-11-11T19:24:48Z,190800,If I Can't Have You,Shawn Mendes,If I Can't Have You,,,trackdone,trackdone
2605,2021-11-11T19:28:17Z,208733,Mercy,Shawn Mendes,Illuminate,,,trackdone,trackdone
2606,2021-11-11T19:31:45Z,176575,KESI - Remix,Camilo,KESI,,,trackdone,trackdone
2607,2021-11-11T19:35:17Z,211360,In My Blood,Shawn Mendes,Shawn Mendes,,,trackdone,trackdone
2608,2021-11-11T19:38:40Z,202356,Teach Me How To Love,Shawn Mendes,Wonder,,,trackdone,trackdone
2609,2021-11-11T19:41:51Z,190960,Señorita,Shawn Mendes,Señorita,,,trackdone,trackdone
2610,2021-11-11T19:46:18Z,235746,Fallin' All In You,Shawn Mendes,Shawn Mendes,,,trackdone,trackdone
2611,2021-11-11T19:49:17Z,178994,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,Monster,,,trackdone,trackdone
2612,2021-11-11T19:51:58Z,160143,Higher,Shawn Mendes,Wonder,,,trackdone,trackdone
2613,2021-11-11T20:06:21Z,98980,Imagination,Shawn Mendes,Handwritten,,,trackdone,logout
2614,2021-11-13T23:58:42Z,9300,Imagination,Shawn Mendes,Handwritten,,,appload,endplay
2615,2021-11-14T00:01:46Z,184104,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,Summer Of Love,,,clickrow,trackdone
2616,2021-11-14T00:06:14Z,206880,Stitches,Shawn Mendes,Handwritten,,,trackdone,trackdone
2617,2021-11-14T00:09:34Z,199440,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate,,,trackdone,trackdone
2618,2021-11-14T00:12:43Z,187973,Treat You Better,Shawn Mendes,Illuminate,,,trackdone,trackdone
2619,2021-11-14T00:15:36Z,172692,Wonder,Shawn Mendes,Wonder,,,trackdone,trackdone
2620,2021-11-14T00:20:10Z,201200,Lost In Japan,Shawn Mendes,Shawn Mendes,,,trackdone,trackdone
2621,2021-11-14T00:23:21Z,190800,If I Can't Have You,Shawn Mendes,If I Can't Have You,,,trackdone,trackdone
2622,2021-11-14T00:26:51Z,208733,Mercy,Shawn Mendes,Illuminate,,,trackdone,trackdone
2623,2021-11-14T00:29:48Z,176575,KESI - Remix,Camilo,KESI,,,trackdone,trackdone
2624,2021-11-14T01:17:14Z,124890,In My Blood,Shawn Mendes,Shawn Mendes,,,trackdone,logout
2625,2021-11-14T17:20:28Z,184104,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,Summer Of Love,,,clickrow,trackdone
2626,2021-11-14T17:23:56Z,206880,Stitches,Shawn Mendes,Handwritten,,,trackdone,trackdone
2627,2021-11-14T17:27:59Z,199440,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate,,,trackdone,trackdone
2628,2021-11-14T17:31:38Z,187973,Treat You Better,Shawn Mendes,Illuminate,,,trackdone,trackdone
2629,2021-11-14T17:34:32Z,172692,Wonder,Shawn Mendes,Wonder,,,trackdone,trackdone
2630,2021-11-14T17:37:53Z,201200,Lost In Japan,Shawn Mendes,Shawn Mendes,,,trackdone,trackdone
2631,2021-11-14T17:41:05Z,190800,If I Can't Have You,Shawn Mendes,If I Can't Have You,,,trackdone,trackdone
2632,2021-11-14T17:45:04Z,208733,Mercy,Shawn Mendes,Illuminate,,,trackdone,trackdone
2633,2021-11-14T17:48:01Z,176575,KESI - Remix,Camilo,KESI,,,trackdone,trackdone
2634,2021-11-14T17:51:33Z,211360,In My Blood,Shawn Mendes,Shawn Mendes,,,trackdone,trackdone
2635,2021-11-14T17:54:56Z,202356,Teach Me How To Love,Shawn Mendes,Wonder,,,trackdone,trackdone
2636,2021-11-14T19:06:26Z,188375,Señorita,Shawn Mendes,Señorita,,,trackdone,logout
2637,2021-11-14T19:52:26Z,184189,Idiota,Morat,Idiota,,,playbtn,trackdone
2638,2021-11-14T19:56:18Z,231532,Besos En Guerra,Morat,Balas Perdidas,,,trackdone,trackdone
2639,2021-11-14T19:59:56Z,216752,No Se Va,Morat,Balas Perdidas,,,trackdone,trackdone
2640,2021-11-14T20:03:20Z,203690,Amor Con Hielo,Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más,,,trackdone,trackdone
2641,2021-11-14T20:06:15Z,174379,Presiento,Morat,Balas Perdidas,,,trackdone,trackdone
2642,2021-11-14T20:09:56Z,221063,Acuérdate De Mí,Morat,Balas Perdidas,,,trackdone,trackdone
2643,2021-11-14T20:13:42Z,209712,Porfa no te vayas,Beret,Porfa no te vayas,,,trackdone,trackdone
2644,2021-11-14T20:17:06Z,203102,A Dónde Vamos,Morat,A Dónde Vamos,,,trackdone,trackdone
2645,2021-11-14T20:19:43Z,157080,Bajo La Mesa,Morat,Bajo La Mesa,,,trackdone,trackdone
2646,2021-11-14T20:23:16Z,211935,No Hay Más Que Hablar,Morat,No Hay Más Que Hablar,,,trackdone,trackdone
2647,2021-11-14T20:27:11Z,234656,Otras Se Pierden,Morat,Balas Perdidas,,,trackdone,trackdone
2648,2021-11-14T20:31:21Z,219586,Cuando Nadie Ve,Morat,Balas Perdidas,,,trackdone,trackdone
2649,2021-11-14T20:35:11Z,229213,Aprender A Quererte,Morat,Sobre El Amor Y Sus Efectos Secundarios,,,trackdone,trackdone
2650,2021-11-14T20:39:12Z,240560,Cómo Te Atreves,Morat,Sobre El Amor Y Sus Efectos Secundarios,,,trackdone,trackdone
2651,2021-11-14T20:50:09Z,275108,Enamórate De Alguien Más,Morat,Enamórate De Alguien Más,,,trackdone,trackdone
2652,2021-11-14T20:52:55Z,165786,Maldita Costumbre,Morat,Balas Perdidas,,,trackdone,trackdone
2653,2021-11-14T20:56:56Z,239826,No Termino,Morat,No Termino,,,trackdone,trackdone
2654,2021-11-14T21:01:30Z,213801,Antes De Los Veinte,Morat,Antes De Los Veinte,,,trackdone,trackdone
2655,2021-11-14T21:05:08Z,186359,La Bella y la Bestia,Reik,La Bella y la Bestia,,,trackdone,trackdone
2656,2021-11-14T21:08:16Z,187115,De Cero,Morat,De Cero,,,trackdone,trackdone
2657,2021-11-14T21:11:41Z,205369,Mejores Amigos,Yera,Mejores Amigos,,,trackdone,trackdone
2658,2021-11-14T21:15:02Z,199720,Consejo de Amor,TINI,Quiero Volver,,,trackdone,trackdone
2659,2021-11-14T21:19:14Z,220887,Causa Perdida,Morat,Balas Perdidas,,,trackdone,trackdone
2660,2021-11-14T21:22:54Z,220155,Yo No Merezco Volver,Morat,Balas Perdidas,,,trackdone,trackdone
2661,2021-11-15T00:01:35Z,12685,Punto Y Aparte,Morat,Punto Y Aparte,,,trackdone,logout
2662,2021-11-15T00:07:11Z,224660,Falling Like The Stars,James Arthur,Falling Like The Stars,,,playbtn,trackdone
2663,2021-11-15T00:10:56Z,176586,Use Somebody - Recorded at Spotify Studios NYC,Shawn Mendes,Spotify Singles,,,trackdone,trackdone
2664,2021-11-15T00:14:55Z,238220,I Don't Care - Acoustic,Ed Sheeran,I Don't Care,,,trackdone,trackdone
2665,2021-11-15T00:19:14Z,259040,The One That Got Away - Acoustic,Katy Perry,Teenage Dream: The Complete Confection,,,trackdone,trackdone
2666,2021-11-15T00:24:35Z,243804,"Girl Crush - Recorded at Metropolis Studios, London",Harry Styles,Spotify Singles,,,trackdone,trackdone
2667,2021-11-15T00:28:22Z,225920,Bad,James Bay,Oh My Messy Mind,,,trackdone,trackdone
2668,2021-11-15T00:29:28Z,19727,I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,Spotify Singles,,,trackdone,endplay
2669,2021-11-15T00:32:35Z,187452,Red Eye (feat. TroyBoi),Justin Bieber,Justice,,,playbtn,trackdone
2670,2021-11-15T00:37:28Z,231667,Angels Speak,Justin Bieber,Justice,,,trackdone,trackdone
2671,2021-11-15T00:44:42Z,355788,Hailey,Justin Bieber,Justice,,,trackdone,trackdone
2672,2021-11-15T00:47:15Z,153190,Ghost,Justin Bieber,Justice,,,trackdone,trackdone
2673,2021-11-15T00:49:38Z,141805,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),,,trackdone,trackdone
2674,2021-11-15T00:52:59Z,200786,Sorry,Justin Bieber,Purpose,,,trackdone,trackdone
2675,2021-11-15T00:56:48Z,198081,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,,,trackdone,trackdone
2676,2021-11-15T00:59:39Z,170813,Hold On,Justin Bieber,Hold On,,,trackdone,trackdone
2677,2021-11-15T01:08:08Z,205946,Let Me Love You,DJ Snake,Encore,,,trackdone,trackdone
2678,2021-11-15T01:11:41Z,212866,Intentions (feat. Quavo),Justin Bieber,Changes,,,trackdone,trackdone
2679,2021-11-15T01:15:07Z,205680,What Do You Mean?,Justin Bieber,Purpose,,,trackdone,trackdone
2680,2021-11-15T01:18:43Z,185351,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),,,trackdone,trackdone
2681,2021-11-15T01:23:27Z,212093,Holy (feat. Chance The Rapper),Justin Bieber,Holy,,,trackdone,trackdone
2682,2021-11-15T01:26:57Z,208520,Yummy,Justin Bieber,Changes,,,trackdone,trackdone
2683,2021-11-15T01:30:31Z,214240,Baby,Justin Bieber,My World 2.0,,,trackdone,trackdone
2684,2021-11-15T01:33:32Z,149297,Lonely (with benny blanco),Justin Bieber,Lonely (with benny blanco),,,trackdone,trackdone
2685,2021-11-15T01:36:43Z,190779,Anyone,Justin Bieber,Anyone,,,trackdone,trackdone
2686,2021-11-15T01:40:37Z,233720,Love Yourself,Justin Bieber,Purpose,,,trackdone,trackdone
2687,2021-11-15T01:43:29Z,171333,Boyfriend,Justin Bieber,Believe,,,trackdone,trackdone
2688,2021-11-15T01:48:18Z,288600,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,Grateful,,,trackdone,trackdone
2689,2021-11-15T01:52:42Z,263288,Essence (feat. Justin Bieber & Tems),Wizkid,Essence (feat. Justin Bieber & Tems),,,trackdone,trackdone
2690,2021-11-15T01:56:53Z,250285,Where Are Ü Now (with Justin Bieber),Jack Ü,Skrillex and Diplo present Jack Ü,,,trackdone,trackdone
2691,2021-11-15T01:59:48Z,174406,As I Am (feat. Khalid),Justin Bieber,Justice,,,trackdone,trackdone
2692,2021-11-15T02:03:37Z,228826,Despacito - Remix,Luis Fonsi,Despacito Feat. Justin Bieber,,,trackdone,trackdone
2693,2021-11-15T15:35:33Z,61857,Off My Face,Justin Bieber,Justice,,,trackdone,logout
2694,2021-11-15T19:10:02Z,187452,Red Eye (feat. TroyBoi),Justin Bieber,Justice,,,clickrow,trackdone
2695,2021-11-15T19:14:24Z,231667,Angels Speak,Justin Bieber,Justice,,,trackdone,trackdone
2696,2021-11-15T19:18:02Z,193354,Hailey,Justin Bieber,Justice,,,trackdone,trackdone
2697,2021-11-15T19:23:06Z,153190,Ghost,Justin Bieber,Justice,,,trackdone,trackdone
2698,2021-11-15T19:30:53Z,141805,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),,,trackdone,trackdone
2699,2021-11-15T21:38:59Z,68419,Sorry,Justin Bieber,Purpose,,,trackdone,logout
2700,2021-11-17T18:18:31Z,212720,Falling Like The Stars,James Arthur,Falling Like The Stars,,,playbtn,trackdone
2701,2021-11-17T18:21:59Z,176586,Use Somebody - Recorded at Spotify Studios NYC,Shawn Mendes,Spotify Singles,,,trackdone,trackdone
2702,2021-11-17T18:25:57Z,238220,I Don't Care - Acoustic,Ed Sheeran,I Don't Care,,,trackdone,trackdone
2703,2021-11-17T18:30:17Z,259040,The One That Got Away - Acoustic,Katy Perry,Teenage Dream: The Complete Confection,,,trackdone,trackdone
2704,2021-11-18T15:42:46Z,18526,"Girl Crush - Recorded at Metropolis Studios, London",Harry Styles,Spotify Singles,,,trackdone,logout
2705,2021-11-19T17:48:43Z,216752,No Se Va,Morat,Balas Perdidas,,,playbtn,trackdone
2706,2021-11-19T17:52:07Z,203690,Amor Con Hielo,Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más,,,trackdone,trackdone
2707,2021-11-19T17:55:02Z,174379,Presiento,Morat,Balas Perdidas,,,trackdone,trackdone
2708,2021-11-19T17:58:26Z,203102,A Dónde Vamos,Morat,A Dónde Vamos,,,trackdone,trackdone
2709,2021-11-20T03:28:19Z,85807,Cuando Nadie Ve,Morat,Balas Perdidas,,,trackdone,logout
2710,2021-11-22T16:36:31Z,1470,Cuando Nadie Ve,Morat,Balas Perdidas,,,appload,endplay
2711,2021-11-22T16:40:07Z,216752,No Se Va,Morat,Balas Perdidas,,,clickrow,trackdone
2712,2021-11-22T16:43:33Z,203690,Amor Con Hielo,Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más,,,trackdone,trackdone
2713,2021-11-22T16:50:35Z,174379,Presiento,Morat,Balas Perdidas,,,trackdone,trackdone
2714,2021-11-22T16:55:00Z,203102,A Dónde Vamos,Morat,A Dónde Vamos,,,trackdone,trackdone
2715,2021-11-22T17:00:47Z,219586,Cuando Nadie Ve,Morat,Balas Perdidas,,,trackdone,trackdone
2716,2021-11-22T17:05:15Z,221063,Acuérdate De Mí,Morat,Balas Perdidas,,,trackdone,trackdone
2717,2021-11-22T17:09:06Z,231532,Besos En Guerra,Morat,Balas Perdidas,,,trackdone,trackdone
2718,2021-11-22T17:14:45Z,234656,Otras Se Pierden,Morat,Balas Perdidas,,,trackdone,trackdone
2719,2021-11-22T17:17:22Z,157080,Bajo La Mesa,Morat,Bajo La Mesa,,,trackdone,trackdone
2720,2021-11-22T17:22:48Z,209712,Porfa no te vayas,Beret,Porfa no te vayas,,,trackdone,trackdone
2721,2021-11-22T17:27:37Z,229213,Aprender A Quererte,Morat,Sobre El Amor Y Sus Efectos Secundarios,,,trackdone,trackdone
2722,2021-11-22T17:32:39Z,240560,Cómo Te Atreves,Morat,Sobre El Amor Y Sus Efectos Secundarios,,,trackdone,trackdone
2723,2021-11-22T17:37:17Z,233833,No Hay Más Que Hablar,Morat,No Hay Más Que Hablar,,,trackdone,trackdone
2724,2021-11-22T17:40:14Z,176197,Lo Que Hará Mi Boca,Antonio José,Lo Que Hará Mi Boca,,,trackdone,trackdone
2725,2021-11-22T17:43:48Z,213801,Antes De Los Veinte,Morat,Antes De Los Veinte,,,trackdone,trackdone
2726,2021-11-22T17:48:25Z,165786,Maldita Costumbre,Morat,Balas Perdidas,,,trackdone,trackdone
2727,2021-11-22T17:54:05Z,229107,Enamórate De Alguien Más,Morat,Enamórate De Alguien Más,,,trackdone,trackdone
2728,2021-11-22T17:58:20Z,239826,No Termino,Morat,No Termino,,,trackdone,trackdone
2729,2021-11-22T18:01:40Z,199720,Consejo de Amor,TINI,Quiero Volver,,,trackdone,trackdone
2730,2021-11-22T18:04:47Z,187115,De Cero,Morat,De Cero,,,trackdone,trackdone
2731,2021-11-22T18:09:22Z,212720,Falling Like The Stars,James Arthur,Falling Like The Stars,,,trackdone,trackdone
2732,2021-11-22T18:12:19Z,176586,Use Somebody - Recorded at Spotify Studios NYC,Shawn Mendes,Spotify Singles,,,trackdone,trackdone
2733,2021-11-22T18:25:30Z,101657,I Don't Care - Acoustic,Ed Sheeran,I Don't Care,,,trackdone,logout
2734,2021-11-22T18:55:10Z,89580,I Don't Care - Acoustic,Ed Sheeran,I Don't Care,,,appload,logout
2735,2021-11-22T19:03:55Z,238220,I Don't Care - Acoustic,Ed Sheeran,I Don't Care,,,appload,trackdone
2736,2021-11-23T20:40:37Z,209849,The One That Got Away - Acoustic,Katy Perry,Teenage Dream: The Complete Confection,,,trackdone,logout
2737,2021-11-25T18:35:13Z,215813,Never Be Alone,Shawn Mendes,Handwritten,,,playbtn,trackdone
2738,2021-11-25T18:41:35Z,207520,Happier,Ed Sheeran,÷,,,trackdone,trackdone
2739,2021-11-25T18:45:43Z,246880,Can I Be Him,James Arthur,Back from the Edge,,,trackdone,trackdone
2740,2021-11-25T18:49:41Z,237933,You & I,One Direction,Midnight Memories (Deluxe),,,trackdone,trackdone
2741,2021-11-25T18:53:33Z,201000,Too Good At Goodbyes,Sam Smith,The Thrill Of It All,,,trackdone,trackdone
2742,2021-11-25T18:56:58Z,204326,You Are The Reason,Calum Scott,Only Human,,,trackdone,trackdone
